연도,학제,고등학교 유형,시도,교육지원청,행정구역,학교명,본분교,학교상태,설립구분,우편번호,주소,홈페이지,학급수,학생수,교원수
2015,고등학교,특성화고,인천,인천시,남구,인천기계공업고등학교,본교,기존(원)교,공립,402-844,인천광역시 남구 한나루로 545 (주안동.인천기계공업고등학교),http://www.ingigong.icehs.kr,44,"1,304",116
2015,고등학교,특성화고,인천,인천시,남동구,한국문화콘텐츠고등학교,본교,기존(원)교,사립,405-865,인천광역시 남동구 구월로372번길 98 (만수동),http://kocuco.icehs.kr,32,965,69
2015,고등학교,특성화고,인천,인천시,동구,재능고등학교,본교,기존(원)교,사립,401-714,인천광역시 동구 재능로 178 (송림동.재능대학),http://jn.icehs.kr,30,896,67
2015,고등학교,특성화고,인천,인천시,동구,영화관광경영고등학교,본교,기존(원)교,사립,401-802,인천광역시 동구 우각로 39 (창영동),http://younghwa.icehs.kr,30,898,64
2015,고등학교,특성화고,인천,인천시,부평구,부평공업고등학교,본교,기존(원)교,공립,403-803,인천광역시 부평구 주부토로 194 (갈산동.부평공업고등학교),http://pth.icehs.kr,32,930,70
2015,고등학교,특성화고,인천,인천시,부평구,인천세무고등학교,본교,기존(원)교,사립,403-844,인천광역시 부평구 상정로 33 (십정동.인천세무고등학교),www.itax.hs.kr,32,954,66
2015,고등학교,특성화고,인천,인천시,부평구,부평디자인과학고등학교,본교,기존(원)교,공립,403-100,인천광역시 부평구 수변로 165 (부개동.부평디자인과학고등학교),http://bds.icehs.kr,31,900,75
2015,고등학교,특성화고,인천,인천시,부평구,인평자동차정보고등학교,본교,기존(원)교,사립,403-840,인천광역시 부평구 화랑로 111 (산곡동),www.inpyung.hs.kr,18,545,41
2015,고등학교,특성화고,인천,인천시,서구,인천디자인고등학교,본교,기존(원)교,공립,404-838,인천광역시 서구 대평로56번길 10 (연희동.인천디자인고등학교),http://www.indigo.hs.kr/,32,915,74
2015,고등학교,특성화고,인천,인천시,서구,경인여자고등학교,본교,기존(원)교,사립,404-824,인천광역시 서구 서달로 58-16 (석남동.경인여자고등학교),http://ky-in.icehs.kr/main.do,24,634,51
2015,고등학교,특성화고,인천,인천시,서구,한진고등학교,본교,기존(원)교,사립,404-140,인천광역시 서구 서곶로 693-1 (백석동.한진고등학교),www.hanjin.hs.kr,12,349,29
2015,고등학교,특성화고,인천,인천시,연수구,인천여자공업고등학교,본교,기존(원)교,공립,406-130,인천광역시 연수구 원인재로 21 (동춘동.인천여자공업고등학교),http://inyeogong.icehs.kr,32,787,79
2015,고등학교,특성화고,인천,인천시,연수구,인천생활과학고등학교,본교,기존(원)교,공립,406-813,인천광역시 연수구 함박뫼로 103 (연수동.인천생활과학고등학교),www.ips.hs.kr,26,734,65
2015,고등학교,특성화고,인천,인천시,연수구,인천해양과학고등학교,본교,기존(원)교,공립,406-838,인천광역시 연수구 능허대로 71 (옥련동.인천해양과학고등학교),http://mars.hs.kr,31,863,71
2015,고등학교,특성화고,인천,인천시,연수구,청학공업고등학교,본교,기존(원)교,공립,406-120,인천광역시 연수구 용담로 12 (청학동.청학공업고등학교),http://cht.icehs.kr,31,895,73
2015,고등학교,특성화고,인천,인천시,중구,인천중앙여자상업고등학교,본교,기존(원)교,사립,400-140,인천광역시 중구 샛골로 31 (도원동.중앙여자상업고등학교),www.ija.icehs.kr,28,809,58
2015,고등학교,특성화고,인천,인천시,중구,인천정보산업고등학교,본교,기존(원)교,공립,400-130,인천광역시 중구 참외전로 192 (율목동.인천정보산업고등학교),http://www.inchon-ii.icehs.kr/,44,"1,252",110
2015,고등학교,특성화고,인천,인천시,중구,인천여자상업고등학교,본교,기존(원)교,공립,400-070,인천광역시 중구 인중로 146 (신생동.인천여자상업고등학교),http://www.ic.hs.kr,36,"1,056",80
2015,고등학교,특성화고,인천,인천시,중구,영종국제물류고등학교,본교,기존(원)교,공립,400-812,인천광역시 중구 운남서로10번길 1 (운남동. 영종국제물류고),http://yjil.icehs.kr,9,273,25
2015,고등학교,특성화고,전남,전남,강진군,병영상업고등학교,본교,기존(원)교,공립,527-832,전라남도 강진군 병영면 하멜 372 (병영면.병영중고등학교),http://www.joyschool.hs.jne.kr,3,79,14
2015,고등학교,특성화고,전남,전남,고흥군,고흥도화고등학교,본교,기존(원)교,공립,548-892,전라남도 고흥군 도화면 도화로 476 (도화면.고흥도화고등학교),http://ghdohwa.hs.jne.kr/,9,194,19
2015,고등학교,특성화고,전남,전남,고흥군,고흥산업과학고등학교,본교,기존(원)교,공립,548-804,전라남도 고흥군 고흥읍 고흥로 1637-13 (고흥읍.고흥산업과학고등학교),http://www.kohungv.hs.jne.kr,17,273,36
2015,고등학교,특성화고,전남,전남,고흥군,고흥영주고등학교,본교,기존(원)교,공립,548-831,전라남도 고흥군 과역면 송학큰길 83 . 고흥영주고등학교,http://www.youngju.hs.jne.kr,7,28,12
2015,고등학교,특성화고,전남,전남,곡성군,한울고등학교,본교,기존(원)교,공립,516-842,전라남도 곡성군 목사동면 주목로 713 (목사동면),http://www.hanwool.hs.jne.kr,9,95,21
2015,고등학교,특성화고,전남,전남,곡성군,전남조리과학고등학교,본교,기존(원)교,공립,516-801,전라남도 곡성군 곡성읍 학교로 71 . 전남조리과학고등학교 (곡성읍),http://gokseong.hs.jne.kr,10,237,22
2015,고등학교,특성화고,전남,전남,광양시,광양하이텍고등학교,본교,기존(원)교,공립,545-804,전라남도 광양시 광양읍 신재로 106 (광양읍. 광양하이텍고등학교),http://gwang-yangsilgo.jne.kr,24,658,51
2015,고등학교,특성화고,전남,전남,구례군,전남자연과학고등학교,본교,기존(원)교,공립,542-805,전라남도 구례군 구례읍 구례로 409 (구례읍.전남자연과학고등학교),http://www.jns.hs.jne.kr,14,245,31
2015,고등학교,특성화고,전남,전남,나주시,나주공업고등학교,본교,기존(원)교,사립,520-180,전라남도 나주시 건재로 43 (대호동.나주공업고등학교),http://naju-tech.hs.jne.kr,18,452,38
2015,고등학교,특성화고,전남,전남,나주시,호남원예고등학교,본교,기존(원)교,공립,520-824,전라남도 나주시 금천면 영산로 5691 (금천면.호남원예고등학교),http://www.honamh.hs.jne.kr,15,245,30
2015,고등학교,특성화고,전남,전남,나주시,나주상업고등학교,본교,기존(원)교,공립,520-150,전라남도 나주시 함박산길 23-4 (청동.나주상업고),http://njc.hs.jne.kr,13,295,28
2015,고등학교,특성화고,전남,전남,나주시,전남미용고등학교,본교,기존(원)교,공립,520-240,전라남도 나주시 영산포로 182-9 (영산동.전남미용고등학교),http://jn-beauty.hs.jne.kr,12,278,26
2015,고등학교,특성화고,전남,전남,담양군,한빛고등학교,본교,기존(원)교,사립,517-921,전라남도 담양군 대전면 추성1로 501-21 (대전면),http://hanbit.hs.jne.kr,9,218,22
2015,고등학교,특성화고,전남,전남,담양군,담양공업고등학교,본교,기존(원)교,공립,517-803,전라남도 담양군 담양읍 죽향대로 1072 (담양읍),www.damyang-t.hs.jne.kr,20,466,51
2015,고등학교,특성화고,전남,전남,목포시,목포여자상업고등학교,본교,기존(원)교,사립,530-823,전라남도 목포시 영산로 413-1 (상동),http://mpgch.hs.jne.kr,36,936,81
2015,고등학교,특성화고,전남,전남,목포시,목포공업고등학교,본교,기존(원)교,공립,530-833,전라남도 목포시 용당로 100 (용당동),www.mokpo-mt.hs.jne.kr,38,905,74
2015,고등학교,특성화고,전남,전남,목포시,목포성신고등학교,본교,기존(원)교,사립,530-823,전라남도 목포시 상동로 87-1 (상동) 목포성신고등학교,http://mpss.hs.jne.kr/,16,327,46
2015,고등학교,특성화고,전남,전남,목포시,목포중앙고등학교,본교,기존(원)교,사립,530-410,전라남도 목포시 지적로 36 (대양동),http://mokpojoongang.hs.jne.kr,18,461,41
2015,고등학교,특성화고,전남,전남,보성군,벌교상업고등학교,본교,기존(원)교,공립,546-906,전라남도 보성군 벌교읍 홍암로 61 (벌교읍.강당),http://beolgyoc.hs.jne.kr,13,222,31
2015,고등학교,특성화고,전남,전남,보성군,다향고등학교,본교,기존(원)교,공립,546-805,전라남도 보성군 보성읍 녹차로 1364 (보성읍.구령대),http://dahyangv.hs.jne.kr,9,157,20
2015,고등학교,특성화고,전남,전남,순천시,순천효산고등학교,본교,기존(원)교,사립,540-957,전라남도 순천시 삼산로 104 (용당동.효산고등학교),http://hyosan.hs.jne.kr,27,751,58
2015,고등학교,특성화고,전남,전남,순천시,순천공업고등학교,본교,기존(원)교,공립,540-967,전라남도 순천시 유동길 50 (조례동1160번지.순천공업고등학교),http://www.sungong.hs.jne.kr,39,"1,022",83
2015,고등학교,특성화고,전남,전남,순천시,한국바둑고등학교,본교,기존(원)교,공립,540-842,전라남도 순천시 주암면 구산강변길 44-25 (주암면.한국바둑고등학교),http://kbd.hs.jne.kr,6,105,16
2015,고등학교,특성화고,전남,전남,순천시,순천청암고등학교,본교,기존(원)교,사립,540-743,전라남도 순천시 녹색로 1641 . 순천청암고등학교 (덕월동.청암고등학교),http://www.sca.hs.jne.kr,33,929,72
2015,고등학교,특성화고,전남,전남,순천시,순천전자고등학교,본교,기존(원)교,공립,540-813,전라남도 순천시 서면 순천로 86 (서면.순천전자고등학교),http://jeonja.hs.jne.kr/,21,504,47
2015,고등학교,특성화고,전남,전남,신안군,신안해양과학고등학교,본교,기존(원)교,공립,535-815,전라남도 신안군 압해읍 구항길 41 (압해읍.신안해양과학고등학교),http://shinanmarine.hs.jne.kr,7,155,19
2015,고등학교,특성화고,전남,전남,여수시,진성여자고등학교,본교,기존(원)교,사립,550-160,전라남도 여수시 봉강서4길 3 (봉강동.진성여자고등학교),www.jsg.hs.jne.kr,27,762,59
2015,고등학교,특성화고,전남,전남,여수시,여수정보과학고등학교,본교,기존(원)교,사립,550-817,전라남도 여수시 여문2로 148 (문수동.여수정보과학고등학교),http://yosuis.hs.jne.kr,38,941,78
2015,고등학교,특성화고,전남,전남,여수시,여수공업고등학교,본교,기존(원)교,사립,550-809,전라남도 여수시 군자길 75 (군자동.종고중학교),http://www.yeosu-th.hs.jne.kr,42,"1,254",86
2015,고등학교,특성화고,전남,전남,여수시,여수해양과학고등학교,본교,기존(원)교,공립,556-901,전라남도 여수시 돌산읍 돌산로 1201-18 여수해양과학고등학교,http://www.ym-s.hs.kr/,9,202,21
2015,고등학교,특성화고,전남,전남,영광군,법성고등학교,본교,기존(원)교,공립,513-871,전라남도 영광군 법성면 용덕로 66 (법성면),http://bubsung.hs.jne.kr,15,255,32
2015,고등학교,특성화고,전남,전남,영광군,영광공업고등학교,본교,기존(원)교,공립,513-809,전라남도 영광군 영광읍 월현로 34 . 영광공업고등학교 (영광읍),http://yeongkwang.hs.jne.kr,18,362,36
2015,고등학교,특성화고,전남,전남,영광군,영광전자고등학교,본교,기존(원)교,공립,513-862,전라남도 영광군 염산면 칠산로 98-27 . 영광전자고등학교 (염산면),yjekec.hs.jne.kr,9,82,15
2015,고등학교,특성화고,전남,전남,영광군,영산성지고등학교,본교,기존(원)교,사립,513-902,전라남도 영광군 백수읍 성지로 1218-6 (백수읍),www.yssj.hs.jne.kr,6,99,14
2015,고등학교,특성화고,전남,전남,영암군,영암전자과학고등학교,본교,기존(원)교,공립,526-813,전남 영암군 신북면 황금동로 16-13 (신북면.영암전자과학고등학교),http://shinbuket.hs.jne.kr,7,115,19
2015,고등학교,특성화고,전남,전남,영암군,구림공업고등학교,본교,기존(원)교,공립,526-851,전라남도 영암군 군서면 왕인로 453 (군서면.구림공고),http://www.gurim-tech.hs.jne.kr/,15,252,32
2015,고등학교,특성화고,전남,전남,장성군,삼계고등학교,본교,기존(원)교,공립,515-873,전라남도 장성군 삼계면 사창로 47 (삼계면.삼계고등학교),http://samgye.hs.jne.kr,7,118,18
2015,고등학교,특성화고,전남,전남,장성군,장성실업고등학교,본교,기존(원)교,공립,515-805,전라남도 장성군 장성읍 단풍로 72 (장성읍.장성실업고등학교),http://jangseongv.hs.jne.kr,17,363,36
2015,고등학교,특성화고,전남,전남,장흥군,한국말산업고등학교,본교,기존(원)교,공립,529-902,전라남도 장흥군 대덕읍 도청신월로 155 (대덕읍),http://www.daedeok.hs.jne.kr,6,121,19
2015,고등학교,특성화고,전남,전남,장흥군,정남진산업고등학교,본교,기존(원)교,공립,529-803,전라남도 장흥군 장흥읍 행원강변길 8 (장흥읍),http://jeongnamjin.hs.jne.kr/,19,347,41
2015,고등학교,특성화고,전남,전남,진도군,진도실업고등학교,본교,기존(원)교,공립,539-801,전라남도 진도군 진도읍 교동3길 10 (진도읍.진도실업고등학교),www.jindosilgo.hs.jne.kr,14,233,29
